id,tweet,label,label_num
1.3258E+18,no vaccine for me,AntiVax,1
1.32581E+18,pfizer says covid vaccine data suggests shots may be per cent effective,Neutral,2
1.32581E+18,i'm not taking it until it has been tried and tested for much longer the flu jab isn't compulsory so why should this be yes i agree we need a vaccine but not one that has been rushed through and caused side effects in some testers,AntiVax,1
1.32581E+18,im not taking no damn rushed vaccine idc who approves it,AntiVax,1
1.32582E+18,me if the government try make the #covid vaccine mandatory #idonotconsent #boris,AntiVax,1
1.32582E+18,good news of vaccine front pfizers early data shows coronavirus vaccine is more than effective the new york times,ProVax,0
1.32583E+18,i had been humming and hawing about whether i would wait and see how it turned out for others first but with the announcement of a possible vaccine on the horizon i've discovered that i'm going to be the first in line to get it,ProVax,0
1.32583E+18,over my dead body will i be ever getting this vaccine if that means i go to jail or die then so be it,AntiVax,1
1.32584E+18,damn for the first time in my memory conservatives were almost right about something the virus will end soon after the election until they refuse to take it because its a vaccine,ProVax,0
1.32586E+18,winemaker haveweallgonem mrstache good please dont take the vaccine get covid get sick and die one less mouth to feed,AntiVax,1
1.32586E+18,i do not think the people replying have read and understood the article there's no way in hell i'm having that vaccine until proper due process has happened doesn't sound like much of that is happening,AntiVax,1
1.32586E+18,there it is andrew cuomo explains why its bad news that a covid vaccine might be available soon,AntiVax,1
1.32586E+18,bbchealth reports of a potential #covid vaccine is surely good news for us all fingers crossed continuing tests prove successful at least it gives us hope #staysafe,ProVax,0
1.32587E+18,i know how to blow antivaxxers minds anti vaxxers g conspiracy theorists etc are too clever have the world order sussed covid was deliberately introduced as governments knew these intellectuals would refuse the vaccine they would all die leaving just us dafties,ProVax,0
1.32587E+18,somewhere someone is about to post a conspiracy theory that the covid vaccines won't work because they're not covid vaccines,ProVax,0
1.32587E+18,i don't care i'm not going to take a vaccine that has a worse survival rate than nature itself call me when it's effective,AntiVax,1
1.32587E+18,err,AntiVax,1
1.32589E+18,finally a good news to here about #covid #vaccine pfizer vaccine will finally give us something to depend upon hope after few top countries india will be on the list to have those vaccines waiting for this remedy to hit india soon,ProVax,0
1.3259E+18,good news today not only the coronavirus vaccine developed by pfizer and biontech but also exciting developments in extending hiv prevention options for women #hiv #srhr #cabotegravir #prep #healthforall,ProVax,0
1.32592E+18,coronavirus vaccine news soo promising xx effective fingers crossed it gets approved and then hopefully back to normal by spring summer,ProVax,0
1.32594E+18,nazboyy angoolakchi pehall realdonaldtrump i haven't took a vaccine as far a flu and stuff ever so i highly doubt i take the coronavirus vaccine,AntiVax,1
1.32599E+18,any vaccine suddenly being introduced that too chinese is to be viewed with concern pfizer's timing is very suspect when all the authoritative medical professionals told us that a vaccine is not going to be ready until next year we assumed that to be true zero trust now,AntiVax,1
1.326E+18,abcnews covid vaccine ingredients need to be know does it contain dna from monkey swine dog human or aluminium formaldehyde mercury and or other toxins,AntiVax,1
1.32603E+18,covid vaccine find not sure why the med must be keep in special storage so people's must follow the vaccine to bosted the economy of usa and europe i personal don't take it smell propaganda,AntiVax,1
1.32606E+18,notimetobehere any vaccine cleared by the who is good with me we've been in lockdown and wearing masks to limit the covid death toll until a safe vaccine is available i don't understand why when there's progress people suddenly distrust the science,ProVax,0
1.32608E+18,richieallenshow the earliest available covid vaccines will indeed genetically modify humans whether using foreign genes to alter the hosts gene expression or altering the hosts dna to perform the same function,AntiVax,1
1.32609E+18,kathyconwom a vaccine which will bring unknown side effects to healthy people another coronavirus vaccine trial participant testing pfizers candidate similarly woke up with chills shaking so hard he cracked a tooth after taking the second dose psychopath,AntiVax,1
1.32612E+18,your so right #donttajethevaccine,AntiVax,1
1.32613E+18,the latest on pfizer's #covid vaccine at astate epidemiologist dr rachel herlihy at a,Neutral,2
1.32615E+18,drdavidsamadi this isnt about covid covid was the push needed to get genetic-based vaccines among the population to advance this unknown science of nanoparticles in the human body we are the guinea pigs essentially,AntiVax,1
1.32615E+18,eu finalizing deal for pfizer-biontechs covid vaccine according to german health minister,Neutral,2
1.32615E+18,stocks head for mixed opening amid covid vaccine rally,Neutral,2
1.32615E+18,great news coronavirus latest news british public to be among first to receive covid vaccine says matt hancock via telegraph,ProVax,0
1.32616E+18,how optimistic should we be about the pfizer covid vaccine announcement we spoke with mcgillu's founder and director of the mcgill interdisciplinary initiative in infection and immunity,Neutral,2
1.32618E+18,no vaccine for children it will be for adults only #covid,Neutral,2
1.3262E+18,ivankatrump your dad also promised it will be disappear like a miracle no one will mention covid after nov rd disinfectant uv can kill it hydroxychloroquine can cure it if your dad kept the above promises there is no need to have covid #vaccines pls help your dad to keep it,AntiVax,1
1.32621E+18,what you should be asking is what is in the vaccine chemicals metals etc and anything else,AntiVax,1
1.32623E+18,bitches are really out here leaving their k hole for minutes just to talk about the covid vaccine like i won't be putting that poison in my body,ProVax,0
1.32623E+18,putin says russia is about to register its third coronavirus vaccine cnbc,Neutral,2
1.32623E+18,npr is doing a piece right now about the new coronavirus vaccine and they just asked listeners to call in and let them know if they would take the vaccine who the fuck is out there thinking about not taking the vaccine,ProVax,0
1.32624E+18,pfizer has even more good news today about its coronavirus vaccine,ProVax,0
1.32625E+18,no vaccine is the best vaccine,AntiVax,1
1.32625E+18,how do each of the leading covid vaccines differ,Neutral,2
1.32647E+18,donald trump has completely whacked out meltdown about coronavirus vaccine via palmerreport,Neutral,2
1.3273E+18,cdc to track coronavirus vaccine recipients through smartphone app daily text messages news lifesite,Neutral,2
1.32741E+18,key words help is coming and its coming soon dr fauci outlines when covid vaccine will be available to all americans,ProVax,0
1.32901E+18,covid vaccine new type vaccine with mrna genetic material risk autoimmunity response genetic modification effects may be disastrous take a while years to become evident yet the fda will probably grant emergency authorization even though it's the st of its kind,AntiVax,1
1.32903E+18,how can pfizer say one thing about its vaccine last week and say something else the following week after a moderna press release did pfizer ran an entire study in one week give me a fucking break fake news,AntiVax,1
1.32905E+18,i won't be the first pfizer coronavirus vaccine was effective with no safety concerns,AntiVax,1
1.32905E+18,vaccines are almost ready and when you hear the names of the companies everything will be clear to you no thanks i will never allow any vaccine into my body,AntiVax,1
1.32906E+18,the good news on the vaccine front continues,ProVax,0
1.32908E+18,yescriminals who still pay fines for malpracticesyou can use your vaccine on yourselfsand do you know what god and time will judge you,AntiVax,1
1.32921E+18,according to the msm covid has officially run amok can i get the single shot vaccine now please m in the high risk category,ProVax,0
1.32921E+18,much-needed good news all week on the covid vaccine front,ProVax,0
1.32932E+18,malaysia is to make upfront payment of about rmmil soon for access to covid vaccine says science technology and innovation minister khairy jamaluddin #kwiknews #nation,Neutral,2
1.32989E+18,pfizer and biontech apply for regulatory clearance of their coronavirus vaccine,Neutral,2
1.3303E+18,yeah i'm willing to get this vaccine at some point once its been thoroughly tested but not if it is called the trump,ProVax,0
1.33108E+18,desunsociable normanswan the siv and hiv example was merely a comparison i think you may have heard about the oxford vaccine it is a genetically modified common cold virus that originally infected chimpanzees #covid #covidaus,AntiVax,1
1.33112E+18,brent hits highest since march spurred by coronavirus vaccine hopes,Neutral,2
1.33129E+18,an amazing alliance coming together to support countries in covid vaccine delivery,ProVax,0
1.33308E+18,regarding the #covid vaccine president realdonaldtrump said on mariabartiromo #marklevin said it very well last night #thegreatone cc marklevinshow,Neutral,2
1.33313E+18,ktla before the vaccine is ready avoid direct contact that spreads coronavirus use bostapp instead to communicate safely with people nearby while keeping #socialdistance download for free at apple google,Neutral,2
1.33372E+18,hwleeds wants to hear the views of people in #leeds about the roll out of coronavirus vaccine please complete our really quick survey here #weeklycheckin #rt,Neutral,2
1.33394E+18,jervikes cnnbrk good i'm talking you covid vaccine tell your family and friends so my family and friends can take theirs,ProVax,0
1.33413E+18,hey kizzyphd as we get closer to #vaccination against #covid becoming available promoting #education about vaccines is more important than ever check out vax-force a childrens book that uses superheroes to explain the #science of vaccines,ProVax,0
1.33419E+18,uk russia announce mass covid vaccinations starting next week,Neutral,2
1.3342E+18,red cross leader urged countries to combat covid vaccine misinformation which he called a parallel pandemic to the disease,Neutral,2
1.33445E+18,covid news live latest uk updates the uk did not do it as carefully dr anthony fauci criticises pfizer vaccine approval uk news sky news,Neutral,2
1.33451E+18,want us to trust you and the vaccine have cameras follow u every day up until after you get the second dose we can make sure it actually safe obama bush and clinton say they will take the covid vaccine publicly to gain public trust,AntiVax,1
1.33454E+18,heres the card youll get when you eventually get the covid vaccine everyone will get a card they can put in their wallet that will tell them what they had and when their next dose is due says dr kelly moore of the immunization action coalition,Neutral,2
1.33454E+18,the uks mhragovuk has become the first regulator in the world to approve the pfizer biontechgroup covid vaccine what will the decision mean for the british public find more here,Neutral,2
1.33485E+18,canadians worry vaccine wont come fast enough to stop coronavirus surge ipsos,ProVax,0
1.33523E+18,a few hours of flu-like symptoms absolutely worth it for this woman who was in a covid vaccine trial,ProVax,0
1.3353E+18,study americans increasingly say they would get vaccinated for #covid by the numbers of americans said in november they would definitely or probably get a vaccine compared to just in september per pew,Neutral,2
1.33626E+18,matthancock why does it matter if the spread of the virus still continues after the vulnerable who want it are vaccinated they'll be immune are you mentally ill or something #covid #covid #covid,ProVax,0
1.32568E+18,i can already hear yall complaining about this vaccine,ProVax,0
1.32569E+18,mohfwindia pmoindia narendramodi drharshvardhan ashwinikchoubey pibindia mygovindia covidnewsbymib covidindiaseva ddnewslive airnewsalerts still v r not out of danger let new vaccines come in but v shd not wait please conduct mock drill vaccination exercise for super spreaders in a random manners with existing vaccines bcg mmr influzena,AntiVax,1
1.32577E+18,pfizers coronavirus vaccine is more than percent effective in first analysis company reports,Neutral,2
1.32577E+18,good news pfizer says covid vaccine effective in phase trial source agence france-presse,ProVax,0
1.32578E+18,a most vaccines will be private b theres zero idea of the long term impacts of it especially vs the kill rate of covid c no thanks,AntiVax,1
1.32578E+18,today is a great day for humanity pfizer pfizer biontech biontechgroup have announced success with a new vaccine for covid effective available by the end of the year health care workers essential workers high-risk adults older should be first,ProVax,0
1.32579E+18,any anti vaxxers on my timeline feel free to show yourself out and yes i will be taking the coronavirus vaccine when i can get it,ProVax,0
1.32579E+18,pfizers coronavirus vaccine is more than percent effective in first analysis company reports,Neutral,2
1.32579E+18,big news in #covid #vaccine race,ProVax,0
1.32579E+18,there's never been a coronavirus vaccine yes because most previous coronaviruses have either been rare sars mers or are very mild a few common colds but not the most common forms so there's never been a major need for vaccine before,Neutral,2
1.3258E+18,i believe in the efficacy of vaccines but why would i voluntarily take a covid vaccine im more worried about potential side effects from the rushed vaccine than actually suffering from covid symptoms,AntiVax,1
1.32581E+18,right so this is based on volunteers a rushed vaccine which we do not know what the side effects are yet how do you know if you are in the club or the club,AntiVax,1
1.32582E+18,halb let's goo no one wants a rushed vaccine period,AntiVax,1
1.32583E+18,pfizer and biontech announce trial data showing covid vaccine is more than effective fuck yes bitches fuck yes fuck yes yaaaaaaasssssssssssssssss,ProVax,0
1.32583E+18,pickledpuffin they didn't start from scratch that is decades of work developing that type of vaccine and months to change the training data in it to teach your immune system to respond to covid specifically,ProVax,0
1.32583E+18,well the vaccine would need to be mandatory last thing we need is the virus mutating into a superbug because of #antivaxxers #covid #covidvaccine,ProVax,0
1.32584E+18,i dontknow about yall but if they cant find a vaccine for the flu that works or find a cure for things that is taking them many of years working on why in the hell should i trust the covid vaccine no way in hell would i take it,AntiVax,1
1.32585E+18,you fucking liarcorrupt bastardyou are killing people karma will have its day with yourot in hell you murdering scumbag a vaccine for a virus with survival rate fuck off with your lies,AntiVax,1
1.32586E+18,i believe the nuremberg code is still in existence so there will be no compulsory vaccination i wont have this vaccine if there were no nuremberg code #idonotconsent,AntiVax,1
1.32586E+18,do not take the covid vaccine it will not only change your dna but it will also make you unredeemable to god,AntiVax,1
1.32586E+18,i might consider taking pfizer #covid vaccine after their top management have taken it,AntiVax,1
1.32587E+18,no thanks dont trust them or the vaccine,AntiVax,1
1.32588E+18,good news pfizer's covid vaccine may be more than effective meet the greek ceo an aristotle university aristoteleio grad pfizer ceo albert bourla born in thessaloniki #greece bravo let's hope the pfizer and biontech vaccine is the end of this awful chapter,ProVax,0
1.32588E+18,so the virus has a survival rate and the vaccine has a prevention rate ill take my chances with the virus no vaccine for me thanks,AntiVax,1
1.32589E+18,this is a global pandemic and put the world on a war footing the world needs to be able to get back to work as soon as possible so they havent been messing around with developing vaccines anti vaxxers can get lost,ProVax,0
1.3259E+18,and good news on the vaccine front effective isn't but it's still excellent yes biden announces covid task force,ProVax,0
1.32591E+18,skynews stop pushing this #covid vaccines shite to try and convince people that vaccines are the only way out they are not and pfizer are bio #terrorists that will be destroyed along with their poison covid #vaccines #stoppoisonvaccines #pfizervaccineterrorism #billgates #pfizer,AntiVax,1
1.32591E+18,really good news pfizer and biontech report that their covid vaccine is effective via reason,ProVax,0
1.32591E+18,good news today about a coronavirus vaccine should help you to expect more good news to come,ProVax,0
1.32592E+18,the vaccine has been found to be effective thats fucking shit then as youve got a recovery rate if youre under even chris whitty said its harmless to the majority of people,AntiVax,1
1.32592E+18,this is pretty good news but of course there is more work to be done if we get a proven vaccine in ill be ecstatic,ProVax,0
1.32593E+18,marykenny it was effective for one of the covid vaccine trial volunteers he died,ProVax,0
1.32596E+18,i just wanna say i trust pfizer when they say they have a really good covid vaccine one of my favorite science teachers worked at pfizer for a while,ProVax,0
1.32606E+18,this is the kind of brain dead anti vaxxer we're up against once the vaccine is ready to be delivered fucking idiot she'd have us let polio run it's course #antivaxxers #covid,ProVax,0
1.32606E+18,gold futures on mcx multi commodity exchange of india fell by as much as rs per grams within minutes of the news that covid vaccine trials of pfizer were successful #theassamtribune #goldpricedrop #coronavirusupdates pfizer nsitharaman,Neutral,2
1.32609E+18,am i the only one stupid anxious that any successful covid vaccine would be priced so high most of the population wouldn't be able to afford it anyway,ProVax,0
1.3261E+18,a must read for everyone with a mind of their own i'm no anti-vaxxer but also know the reality of how long it takes to develop real world vaccines,AntiVax,1
1.32611E+18,a vaccine against covid brilliant with luck itll immunise us against further farage too,ProVax,0
1.32611E+18,is this the beginning of the end for covid the light at the end of the tunnel can we dare hope the nightmare us finally coming to an end #vaccine #backtonormal,ProVax,0
1.32612E+18,without students there are no scientists without scientists there is no #vaccine without investors there is no progress happy #scienceday #covid #preeclampsia #sciencepeace #openscience,ProVax,0
1.32614E+18,testing timeline whats ahead for covid vaccines,Neutral,2
1.32615E+18,dear tinfoil hat brigade has it occurred to you that the reason a vaccine has been invented so quickly almost a year now since #covid was first identified is because medical experts have been developing #vaccines since and kind of know what they are fucking doing,ProVax,0
1.32616E+18,canada made billion upfront payments to pfizer gsk jj and others for cov vaccine to get early access and hedge her bet what did your govt do yet you want early access and equitable distribution is opening border to dangote alone a definition of fairness and equity,Neutral,2
1.32617E+18,yall thought we forgot this mf said they was gon make doses even before they knew if it worked or not and now they talking about making the shit mandatory #vaccine #covid #yougotmefuckedup,AntiVax,1
1.32617E+18,realdonaldtrump i thought usa don't need a vaccine #coronavirus is just a normal cold and it will vanish without a vaccine it was supposed to go away long long ago but the pathogen changed its mind isn't it please don't say it is what it is,ProVax,0
1.32619E+18,great news re pfizer vaccine reading about who may be prioritized to get vaxx st i propose teachers get moved to top of the list #covidvaccine #covid #backtoschool,ProVax,0
1.3262E+18,i am skeptical about the hype around this vaccine i think its just a way for pfizer to pressurize fda to waive the tough but justifiable criteria to approve a medicine for human use its no joke since billions of dollars are to be made if it goes ahead,AntiVax,1
1.32668E+18,moderna expects to know by the end of the month whether its covid vaccine works,Neutral,2
1.32691E+18,via perilofafrica who chief urges vigilance as world waits for coronavirus vaccine ethiopian biologist tedros adhanom ghebreyesus who leads the world health organization warned citizens to keep adhering to social distancing and mask-wearing rules in,Neutral,2
1.32693E+18,fauci coronavirus won't be a pandemic for a lot longer thanks to vaccines they should fire you,ProVax,0
1.32718E+18,thank you president vonderleyen for pledging m to ensure global access to future #covid vaccines treatments clapping hands signwe count on the eu to keep up the fight ensure the global response is fully funded #endcovideverywhere #parispeaceforum,ProVax,0
1.32738E+18,president realdonaldtrump says americas general public will have access to a covid vaccine as early as april but was pained new york state would not be receiving delivery because the governor doesnt trust his administration,Neutral,2
1.32833E+18,covaxin india's indigenous covid vaccine enters phase-iii trials #vaccine #vaccines #covid #coronavirus #covaxin #bharatbiotech,Neutral,2
1.32869E+18,lonza ramps up moderna covid vaccine production in portsmouth via seacoastonline,Neutral,2
1.32881E+18,inject me with that vaccine lol i think i can squeeze into phase group,ProVax,0
1.32882E+18,of squareoff users would support a statewide #curfew to help prevent the spread of #coronavirus do you agree see what people are saying and express your opinion at #covid #quarantine #vaccine,Neutral,2
1.32906E+18,coronavirus live news pfizer vaccine has efficacy and passed safety checks world news,Neutral,2
1.32907E+18,with zero longevity studies wouldnt it be ironic if one of the likely multiple side effects of whatever vaccine is vision loss then about half of the world can be blind to,AntiVax,1
1.32908E+18,dolly parton learned she funded the moderna covid vaccine when the rest of us did,Neutral,2
1.32913E+18,a vaccine for covid is months away for the general population in south carolina but will be provided at no cost state officials announced on wednesday here's how distribution will work,Neutral,2
1.32968E+18,trump is probably refusing because he has no plan and if he does then this just shows everyone how much he thinks of only himself i wouldnt be surprised if he tries to sell the vaccine too the highest bidder,Neutral,2
1.33043E+18,please sign and share this link petition prevent any restrictions on those who refuse a covid vaccination,AntiVax,1
1.33063E+18,pfizer covid vaccine could get uk approval this week telegraph,Neutral,2
1.3308E+18,astrazeneca's oxford coronavirus vaccine is effective on average data shows,Neutral,2
1.33197E+18,n vaccine fraud vectors like adenovirus in astra zeneca's covid vaccine generate immunity to the vector ie adenovirus and can not be administred multiple times az's trial may have shown this dose was more effective than full doses,AntiVax,1
1.33251E+18,a panel of us advisers will meet tuesday to vote on how scarce initial supplies of a covid vaccine will be given out once one has been approved,Neutral,2
1.33282E+18,india's modi visits key vaccine facilities as covid cases surge,Neutral,2
1.33338E+18,moderna to apply today for fda authorization for its covid vaccine,Neutral,2
1.33405E+18,uk approves the pfizer biontech covid vaccine for widespread use and could begin vaccinations next week,ProVax,0
1.33419E+18,coronavirus update cdc committee votes on us vaccine-distribution plan,Neutral,2
1.33424E+18,impressive accurate and super succint vaccine mythbusting by drjanaway #covidvaccine #coviduk #coronavirus,ProVax,0
1.33429E+18,us approves roche covid test that measures vaccines antibody response,Neutral,2
1.33452E+18,when will the #covidvaccine be in #zambia #africa #covid #coronavirus #vaccine #health,Neutral,2
1.33475E+18,what do hmg know that they aren't sharing is this why nhs staff are no longer first in line to receive the vaccine but those in care homes and their carers are this sounds dodgy as fuck,AntiVax,1
1.33483E+18,ill take that vaccine even if its haraam idc,ProVax,0
1.33489E+18,jammu and kashmir chief secretary b v r subrahmanyam on friday discussed kick off preparatory planning for the roll-out of covid vaccination for hassle-free and time-bound delivery of the vaccine across the union territory,Neutral,2
1.3352E+18,desperate indeed only fools that are asleep will fall for the mark of the beast covid vaccine,AntiVax,1
1.33544E+18,more than half of fdny say they'll refuse covid vaccine via nypmetro,Neutral,2
1.33549E+18,joe biden says he won't mandate getting covid vaccine wearing masks via nypost,Neutral,2
1.33557E+18,i dont wanna hear shit from people worried about the long term effects of the vaccine but are in no way worried about the actual long term effects of covid,ProVax,0
1.33583E+18,#rdif and heteroofficial to produce in #india over million doses per year of the worlds first registered vaccine against the novel #coronavirus infection #covid sputnikvaccine rdifpress,Neutral,2
1.33594E+18,although certain scientific words may be used frequently in reporting on covid and vaccines it is important to define scientific terms in every article or link to a glossary of terms that will allow the reader to educate themselves,Neutral,2
1.33598E+18,#icymi we hosted a research call with #fairleadstrategies stocktonkatie on the #markets reaction to the #election and #covid vaccine news while looking at spx more if you were unable to attend read the recap here,Neutral,2
1.33602E+18,first batch of covid vaccine coming to canada next week #cityofpg #northernbc #cdnpoli #bcpoli,Neutral,2
1.33603E+18,trump to sign coronavirus vaccine executive order prioritizing americans over foreign nations,Neutral,2
1.33622E+18,alberta to receive doses of pfizer's #covid vaccine next week #cdnpoli #coronavirus #ableg #abpoli ucpcaucus shandro cmohalberta #yeg rounds of immunizations needed so shipment would vaccinate about people,Neutral,2
1.33626E+18,how about the volunteers you tested the vaccine on,Neutral,2
1.32568E+18,lithicarb ellymelly smallpox mortality rates was balance that with years of data regarding the vaccine most people would chose the vaccine but it should still be a choice coronavirus mortality estimated at vaccines will be ad hoc ineffective at best my choice is no thanks,AntiVax,1
1.32569E+18,we are also supporting asean and its subregional frameworks intensify regional cooperation on #covid and vaccine security we support the collective move toward asean vaccine security and self-reliance as adopted by the asean leaders in bangkok a year ago in november,ProVax,0
1.3257E+18,equitable covid vaccine distribution will lead to the biggest reduction in deaths via gavi,ProVax,0
1.3257E+18,has the #greed of the #mink industry in #denmark sabotaged the search for a #vaccine against #covid the danes might have ignored what happened in spain,Neutral,2
1.32573E+18,how many successful vaccines are there for viruses none,AntiVax,1
1.32577E+18,porcentajes pfizer says early analysis shows its covid vaccine is effective,Neutral,2
1.32577E+18,pfizer says an experimental vaccine is more than effective in preventing covid based on initial data from a large study could be available by the end of the year,Neutral,2
1.32577E+18,v good news on covid vaccine fronttough weeks months ahead but there is light at the end of the tunnel,ProVax,0
1.32577E+18,such a groundbreaking day finally after nearly a year since coronavirus first was discovered we now might be on the way to having a vaccine sooner than we thought huge respect to all the volunteers who trialed this vaccine your works paid off,ProVax,0
1.32577E+18,more great news pfizer and biontechs covid vaccine found to be effective #covidvaccine,ProVax,0
1.32579E+18,based on initial data from a large study pfizer and its german partner biontech said they had observed no serious safety issues and forecast they would receive us government approval this month i wont take any vaccine unless endorsed by cdcgov specifically dr fauci,AntiVax,1
1.3258E+18,expressionessd yes if i am offered it i'd rather take my chances with a tested vaccine than with covid,ProVax,0
1.32581E+18,whatsinside yeah no thanks i cant do normal seasonal flu vaccines a generic coronavirus vaccine if yall didnt know that have been around for years im not trying my luck at one that is new likely wont work and likely has some kind of gov backed evil plans no thanks,AntiVax,1
1.32582E+18,ivankatrump thanks turkish immigrant couple who immigrated to europe and developed the vaccine,Neutral,2
1.32582E+18,exciting news nearly subjects have participated with no serious side effects the big question is how long immunity lasts #covid #vaccine #pfizer,ProVax,0
1.32582E+18,carmelo newstalkfm we all die at some point but almost none of us will be dying from covid those who will die would have died from the flu if some people want to risk getting a rushed vaccine it's their decision the rest of us should not be pressurized or forced to get a type of flu vaccine,AntiVax,1
1.32584E+18,heres a reminder to fact-check what you read on twitter mrna vaccines do not alter your dna read more,ProVax,0
1.32584E+18,before you get too excited about what pfizer is saying about their coronavirus vaccine remember that pfizer took over the company that was responsible for fen phen where they lied to the fda about the deadly side effects of that drug,AntiVax,1
1.32585E+18,pfizer made the vaccine like the same company that made my shower and taps i trust it,ProVax,0
1.32586E+18,he has a point i refuse to get this vaccine and i'm gonna make sure my family don't either bc i don't trust anything trump praises he isn't trustworthy and the people he supports aren't trustworthy either,AntiVax,1
1.32586E+18,fuck me its not rocket science ages people with underlined health problems and doctors nurses should get first priority to the vaccine once approved and then filter down job done #covid,ProVax,0
1.32586E+18,statement from #prizer ceo more dramatic good news #vaccine #covid,ProVax,0
1.32587E+18,here comes the mandatory vaccines fuck u boris i wont be participating,AntiVax,1
1.32587E+18,donaldjtrumpjr no one is keeping anything from the public weve all been following vaccine news updates closely and expected there to be results in mid-november its good news that will save lives but its not a magic wand that will make covid disappear,ProVax,0
1.32587E+18,pfizer said weeks ago that they will know by mid november if the vaccine works because will be enough cases along control subjects to know if the vaccine prevented infection in the treated subjects,Neutral,2
1.32588E+18,good news on how soon a coronavirus vaccine might get us back to normality,ProVax,0
1.32588E+18,best news about any vaccine,ProVax,0
1.32589E+18,alinglese rather take my chances with the vaccine than coronavirus,ProVax,0
1.32589E+18,love you and our president sir but no thank you to any vaccine during end of days,AntiVax,1
1.32589E+18,soooo proud that turkish immigrants are the owner and the producer of the new corona vaccine diversity wins,ProVax,0
1.3259E+18,good news may be the best news since a year ago the vaccine is coming soon #covid,ProVax,0
1.3259E+18,all this news of a covid vaccine today inject it into my veins like actually inject it into my veins so i can go pub,ProVax,0
1.32595E+18,my immune system is running at so far without any assistance from a government sponsored vaccine i think i'll truth myself and my fate to my god given protection,AntiVax,1
1.32596E+18,crof really needed some good news for christmas why getting covid vaccines approved in canada won't be overnight solution to pandemic #cdnpoli #bcpoli,ProVax,0
1.32598E+18,the eu has already requested million doses of this new pfizer vaccine,Neutral,2
1.326E+18,floriankrammer in years they have never developed a vaccine for coronavirus historically vaccines take to years to develop and test they are still not safe hence vaers you want to take a new mrna vaccine developed in months stupidity,AntiVax,1
1.32604E+18,ctvtoronto colindmello globaledmonton globalnewsto cp cbc fordnation johntory topublichealth q why would anyone want a vaccine that is percent effective after doses when it's been documented that of humans beat it without a vaccine #coronavirus #covid,AntiVax,1
1.32605E+18,i heard a good news that scientists are finally successfully tested covid vaccine which is effective when this will be easily available in all medical stores around the world #covidvaccine #covid #covid,ProVax,0
1.32609E+18,mac nigelfarage spreading infection of a disease with a survival rate if you are under and healthy okay and you know it says on the box the masks do not protect you from covid just making sure you know oh but after being warned beva good sheep and get the vaccine,AntiVax,1
1.32613E+18,nigelkellow a vaccine with less than months development no thanks they have manufactured a vaccine that is effective but cannot do this with the flu despite decades of trying btw have they actually isolated the covid virus in the lab and released the information on it,AntiVax,1
1.32613E+18,coronavirus matt hancock asks nhs to be ready to deploy covid vaccine from start of december,Neutral,2
1.32614E+18,pharmaceutical companies who developed this are immune to prosecution effective vaccine for a virus with a survivability rate and research done into the long term effects it will have on your dna ill pass for now,AntiVax,1
1.32615E+18,me at your child's st birthday party off three shots of the coronavirus vaccine,Neutral,2
1.32615E+18,few hours with this formed team and we get a vaccine holy fuck promises made promises kept,ProVax,0
1.32616E+18,itssugarmorning i don't have a covid vaccine and i don't need it i do not believe in this virus,AntiVax,1
1.3262E+18,the rich will have already been put to the top of the list for any coronavirus vaccine after all in their minds the human race cant do without them the sooner they find out this is not the case the sooner of the worlds population will be much much much better off,ProVax,0
1.3262E+18,cant wait till mr beast does a covid vaccine giveaway,ProVax,0
1.3262E+18,behind pfizer's vaccine an understated husband-and-wife dream team,Neutral,2
1.32621E+18,pfizer biontech covid vaccine trials raise hopes for early delivery #covid #vaccine via globeandmail,Neutral,2
1.32621E+18,pretty ironic that its the makers of viagra that have managed to unfuck the world #coronavirus #vaccine,ProVax,0
1.32623E+18,dr fauci reacts to pfizer's vaccine announcement,Neutral,2
1.32624E+18,these conspiracies about the covid vaccine are fucking stupid,ProVax,0
1.32626E+18,marcus id say a hot bath some lemon in water and an early night may be just as effective same as most people would do for any other coronavirus cold no need to waste taxpayers money on vaccines,AntiVax,1
1.32663E+18,i will risk my life to go to a concert plz inject me with a non-regulated vaccine,ProVax,0
1.32668E+18,jdfromny its not gonna be just to attend concerts youre gonna have to have a covid vaccine to do anything thats what this new normal is all about,AntiVax,1
1.32687E+18,scientists around the world were diligently working on a vaccine long before trump uttered the words next dem hoax and gone by easter among other ridiculous denials #covid #covidiot,Neutral,2
1.32698E+18,perhaps the vaccine may have side effect,AntiVax,1
1.32728E+18,air france klm martinair cargo ready to transport covid vaccines,Neutral,2
1.3273E+18,great preliminary results other takeaways infections recorded so far have to observe to validate the study pfizer vaccine requires doses pfizer didn't take part in op warp speed,ProVax,0
1.32737E+18,here come the anti-vaxxers in #covidvaccines #covid #vaccination #fda,ProVax,0
1.32763E+18,cumopubliy said he wont accept this vaccine e until his ppl approve it stop the bullshit lying cuomo is on video multiple times saying it's not welcome in ny,Neutral,2
1.32806E+18,govmikedewine and we need rapid home frequent antigen testing to use as a bridge to get us from now to the other side of the vaccine and beyond if necessary rapidtests dpa ronaldklain rickabright atulgawande vivekmurthy virusesimmunity #coronavirus #covid michaelminalab,ProVax,0
1.32834E+18,#insciencewetrust another vaccine for covid with high efficiency has been announced today,ProVax,0
1.3284E+18,nd promising covid vaccine candidate announced as canada approaches k cases via wellandtribune,ProVax,0
